"","ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd.pledged"
"193",1133058592,"Pulse Festival 2016 Fund","Music","Music","GBP","12/20/15",1500,"11/20/15 20:01",0,"undefined",0,"N,0""",NA
"194",72283630,"""Saviors"" - Dark Psychological Novel","Fiction","Publishing","USD","4/17/13",1500,"3/16/13 23:49",2100,"successful",66,"US",2100
"195",859615465,"Juicy Veggie","Drinks","Food","USD","5/17/15",15000,"4/17/15 23:40",2435,"failed",12,"US",2435
"196",908728259,"Indie Americana - Launch the next Finn Miles EP - Winteresque!","Indie Rock","Music","USD","11/26/09",2000,"9/14/09 17:56",215,"failed",3,"US",215
"197",862194539,"One Hundred Alla Prima Portraits of American Teenagers","Painting","Art","USD","8/25/12",1500,"7/25/12 23:53",1900,"successful",45,"US",1900
"198",848651501,"TOWNSHIP TO THE STAGE:  A Comic Journey (Canceled)","Documentary","Film & Video","USD","7/5/10",15000,"4/6/10 20:29",432,"canceled",9,"US",432
"199",699175513,"Sherrard Games Year of Games","Video Games","Games","CAD","10/18/14",75000,"9/18/14 21:41",0,"failed",0,"CA",0
"200",710161,"It's You Again - A new comedy show (and short film)!","Film & Video","Film & Video","USD","7/1/12",8000,"5/24/12 1:16",0,"failed",0,"US",0
"201",118947882,"PROBIO-GRO- Eco-friendly soil enhancer for organic growing","Farms","Food","USD","10/20/14",9000,"9/5/14 22:13",1,"canceled",1,"US",1
"202",1981514226,"David Dorfman Dance performs LIVE with The Family Stone","Dance","Dance","USD","7/1/11",5500,"6/1/11 17:17",5678,"successful",129,"US",5678
"203",1566963001,"The Urban Movement Tour : DANCE // MUSIC // CULTURE","Dance","Dance","USD","5/28/11",25000,"4/15/11 1:12",0,"failed",0,"US",0
"204",1516676078,"""Run"" - Original Thriller Based on a True Story","Nonfiction","Publishing","USD","2/26/18",3200,"12/28/17 16:56",0,"live",0,"US",0
"205",160180442,"Hoff-A Journal of Creative Pursuit","Art Books","Publishing","USD","2/27/15",5995,"1/28/15 4:28",44,"failed",1,"US",44
"206",905365998,"Volto Cycling Apparel: Vintage fashion. Modern function.","Fashion","Fashion","USD","11/25/12",12500,"10/26/12 2:07",2278,"failed",13,"US",2278
"207",1237423784,"WarChess","Games","Games","GBP","3/11/17",5000,"2/9/17 15:20",200,"failed",4,"GB",122.48
"208",1634618148,"DanaKa Dance Architecture & Culture Event","Dance","Dance","USD","6/18/14",8000,"5/14/14 18:17",8066,"successful",47,"US",8066
"209",269720949,"The React Sidekick: Personal Safety Device","Hardware","Technology","USD","9/12/14",25000,"8/13/14 10:19",33302,"successful",314,"US",33302
"210",1382580988,"Granada Hills ""Town Clock""","Public Art","Art","USD","10/1/14",5000,"8/7/14 22:51",5391,"successful",27,"US",5391
"211",265836875,"Absolut Hangsmart","Product Design","Design","USD","5/26/17",30000,"4/26/17 18:51",75516,"successful",933,"US",15990
"212",1483911564,"The Great Bear Art Expedition","Art","Art","CAD","8/23/16",1000,"7/24/16 0:28",1067,"successful",12,"CA",427.53
"213",1339284153,"Ashamed of the Story I Told","Poetry","Publishing","USD","4/16/12",400,"3/17/12 0:14",0,"failed",0,"US",0
"214",405222904,"Lime Robotic Hand","Robots","Technology","USD","4/5/15",30000,"3/5/15 1:56",7515,"failed",59,"US",7515
"215",1287286701,"""Bus Stop Monologues"" The Webseries","Webseries","Film & Video","USD","12/23/13",15450,"11/27/13 21:29",3525,"failed",38,"US",3525
"216",1428794758,"Lightup kits for Lego Creator - Mini Cooper","Product Design","Design","USD","6/29/15",400,"6/15/15 21:37",704,"successful",15,"US",704
"217",1635266428,"Stealing the Image: project for beautiful art","Painting","Art","USD","5/1/14",3900,"4/1/14 16:11",1065,"failed",10,"US",1065
"218",72162342,"Eine Neue Grafikkarte für Video's auf YouTube (Suspended)","Gaming Hardware","Games","EUR","9/7/15",630,"7/9/15 1:23",0,"suspended",0,"DE",0
"219",2107652936,"The Bolster Boost","Product Design","Design","USD","12/11/17",10000,"11/11/17 16:54",3981,"failed",42,"US",0
"220",1030975690,"Let Go","Shorts","Film & Video","USD","10/23/12",1500,"10/3/12 18:25",2312.58,"successful",55,"US",2312.58
"221",1047048100,"House of Hounds - Debut Album","Rock","Music","USD","2/1/11",1700,"12/17/10 4:23",1700,"successful",27,"US",1700
"222",803491545,"Giving Makes Scents™ Candle Project by Wanderlust","Candles","Crafts","USD","3/8/16",4000,"2/7/16 23:42",42,"failed",2,"US",42
"223",1349166443,"Brandon McIntyre's first EP - EARLY RISER","Indie Rock","Music","CAD","5/1/16",2500,"4/1/16 17:16",2500,"successful",21,"CA",1923.32
"224",108917939,"Contrast Magazine","Publishing","Publishing","USD","5/2/16",7500,"4/2/16 10:19",155,"failed",0,"N,0""",NA
"225",1357604315,"Pure Life Tees","Apparel","Fashion","USD","12/21/15",2000,"11/25/15 20:10",0,"failed",0,"US",0
"226",1807803390,"Salvar la Abeja Española Saving the Spanish Bee","Farms","Food","EUR","1/22/16",7500,"11/23/15 18:42",146,"failed",6,"ES",155.45
"227",1116112195,"2016 Calendar by Everyday People Cartoons","Webcomics","Comics","CAD","11/15/15",2000,"11/5/15 15:23",2205,"successful",79,"CA",1688.62
"228",1262900665,"Once a Wommie Wombat children's picture book","Children's Books","Publishing","AUD","11/12/14",10000,"10/14/14 6:54",12782,"successful",144,"AU",11163.08
"229",1877905527,"The Luna Troop presents ""Places,"" and we need one to perform","Dance","Dance","USD","7/23/12",1500,"7/18/12 6:35",1560.33,"successful",19,"US",1560.33
"230",368618483,"Culinary Catering and Staffing","Events","Food","USD","6/10/14",65000,"5/11/14 0:05",125,"failed",2,"US",125
"231",208413436,"LONE WOLF UNIT","Television","Film & Video","USD","7/12/15",6500,"5/13/15 23:49",141,"failed",3,"US",141
"232",1218898115,"EHSWeb","Web","Technology","GBP","3/2/15",27500,"1/31/15 17:07",2,"failed",2,"GB",3.01
"233",1748632537,"In Pursuit of Happiness","Dance","Dance","USD","4/1/14",2500,"3/3/14 5:41",2522,"successful",30,"US",2522
"234",669200862,"Puzzle Pong","Product Design","Design","USD","9/16/13",20000,"7/18/13 0:33",3607,"failed",55,"US",3607
"235",1212863435,"Rhinehoth Horror Novel Audio Book","Fiction","Publishing","USD","7/22/11",1500,"6/22/11 7:56",0,"failed",0,"US",0
"236",1268533862,"One Love, beat by drugged negative (Canceled)","Young Adult","Publishing","USD","12/31/15",12000,"11/14/15 0:42",0,"canceled",0,"US",0
"237",1709975683,"The magic comb","Design","Design","USD","6/27/15",7000,"5/18/15 1:29",19,"failed",1,"US",19
"238",1619436908,"FAMILY PLOT","Games","Games","USD","10/15/16",20000,"9/15/16 16:37",88558,"successful",2067,"US",471
"239",1964409812,"The Elevator (low budget movie)","Thrillers","Film & Video","EUR","5/20/15",1000,"4/20/15 17:10",0,"failed",0,"NL",0
"240",1438458158,"Dreaming of Dapper - The Boi Next Door Calendar 2014 - LGBTQ","Photography","Photography","USD","11/4/13",2500,"10/14/13 23:31",1495,"failed",32,"US",1495
"241",1249534637,"Personalized Laser Engraving - Unique Gifts & Awards","Product Design","Design","USD","9/7/15",30000,"7/9/15 19:36",125,"failed",2,"US",125
"242",1379677890,"Voices and Faces of the Adhan: Cairo","Documentary","Film & Video","USD","12/24/09",1000,"11/25/09 8:40",0,"failed",0,"US",0
"243",1760860663,"Forever Today","Narrative Film","Film & Video","GBP","7/24/17",2160,"6/27/17 8:08",2989,"successful",53,"GB",350.6
"244",1902631033,"Once Upon a Time In The Congo","Narrative Film","Film & Video","USD","8/23/11",20000,"6/24/11 21:16",0,"failed",0,"US",0
"245",375326040,"The Life Size Mousetrap - Bringing Physics to Life!","Public Art","Art","USD","9/11/14",8000,"8/15/14 6:27",8497,"successful",191,"US",8497
"246",1407207167,"The Man To Call","Film & Video","Film & Video","USD","3/25/14",3500,"2/12/14 7:31",3523,"successful",31,"US",3523
"247",2070288003,"SING YOUR HEART OUT TOUR","Music","Music","USD","2/27/13",20000,"1/28/13 18:30",1279,"failed",26,"US",1279
"248",61436443,"Chihuly Installation for Orlando (Pulse Nightclub)","Installations","Art","USD","8/12/16",1e+06,"7/13/16 17:31",5,"failed",3,"US",4
"249",1619574057,"ADULT RAPPERS","Documentary","Film & Video","USD","5/17/12",10000,"4/17/12 15:01",11115.25,"successful",182,"US",11115.25
"250",1327826925,"Coyote Board - A GSM Shield for Arduino","Hardware","Technology","USD","11/29/13",35000,"10/31/13 0:50",6361,"failed",85,"US",6361
"251",1488276799,"The Art of Newborns - Newborn Portrait Photography","People","Photography","USD","8/12/15",10000,"7/13/15 22:02",11,"failed",2,"US",11
"252",1146029246,"A New Path... equipment needed!","Nature","Photography","USD","8/16/14",1000,"7/17/14 22:30",0,"failed",0,"US",0
"253",1779247450,"Epoch","Webseries","Film & Video","USD","5/14/17",10000,"4/6/17 21:48",281,"failed",4,"US",0
"254",1378421347,"ICON 99","Illustration","Art","GBP","2/15/15",5000,"12/17/14 19:00",150,"failed",3,"GB",234.8
"255",1643783791,"Wooden Box - The film - a documentary about Ben Sollee and all the good music can do! (Canceled)","Documentary","Film & Video","USD","12/10/09",5000,"9/15/09 2:27",0,"canceled",0,"US",0
"256",1670982269,"""Happily Ever After"" with the Ockley Green Acting Troupe","Theater","Theater","USD","6/22/12",3000,"6/7/12 18:32",255,"failed",4,"US",255
"257",1853541839,"The Cockups-The Motion Picture","Film & Video","Film & Video","USD","12/1/13",1500,"11/1/13 4:30",1501,"successful",21,"US",1501
"258",1492970080,"Star Bastard Issue 1","Comic Books","Comics","GBP","8/25/16",500,"7/26/16 8:06",1429,"successful",100,"GB",136.7
"259",1287863726,"Moonpies and RC Cola","Documentary","Film & Video","USD","9/16/12",2000,"9/5/12 22:38",2417,"successful",47,"US",2417
"260",1830257294,"Music To Reach The Marginalized","Music","Music","USD","8/17/16",2500,"7/18/16 22:38",2545,"successful",42,"US",200
"261",431513999,"Supreme Clientele Package","Music","Music","USD","7/2/15",50000,"6/2/15 0:55",0,"failed",0,"US",0
"262",1827258333,"Flex Stick 'N' Spray: The Future of Deodorant (Canceled)","Product Design","Design","USD","11/7/14",20000,"9/23/14 20:57",655,"canceled",43,"US",655
"263",1909589885,"The Instant Classic to record their DEBUT ALBUM","Music","Music","USD","3/5/10",1000,"2/2/10 20:02",1550,"successful",35,"US",1550
"264",987317165,"Rotational Imagery - A New ""Spin"" on Art and Photography","Fine Art","Photography","USD","8/21/16",5000,"7/23/16 21:45",1797,"failed",30,"US",1549
"265",833224321,"Vex - A Graphic Novel","Comics","Comics","USD","5/17/13",9500,"4/17/13 19:08",2088,"failed",80,"US",2088
"266",618672182,"Stainless steel Spray can or drink holder for toolboxes","Technology","Technology","USD","9/25/14",1000,"8/14/14 0:48",50,"failed",1,"US",50
"267",992928817,"Semifinal Fantasy - Roll & Write Dungeoncrawl Management","Tabletop Games","Games","USD","11/28/17",100,"11/24/17 14:06",1969.82,"successful",684,"US",1245.82
"268",2099585215,"The Pigeon Hole Cafe","Food","Food","GBP","7/18/13",20000,"6/18/13 20:01",20982.01,"successful",280,"GB",32964.2
"269",1665012129,"MUD KINGS","Television","Film & Video","USD","9/3/15",65000,"8/13/15 3:15",0,"failed",0,"US",0
"270",1702078239,"The One Dollar Backers Collective: investing together","Technology","Technology","EUR","2/26/15",1000,"1/27/15 19:46",7,"failed",7,"NL",7.82
"271",1928403203,"Complete Electric Soul Parade's First Full Length Album!","Rock","Music","USD","8/17/12",2000,"7/30/12 18:58",2535,"successful",38,"US",2535
"272",1522572602,"Projects of Earth: Free the Photo","Photography","Photography","MXN","10/5/17",53348,"9/5/17 18:49",0,"canceled",0,"MX",0
"273",2140266688,"Erika - Short Film","Narrative Film","Film & Video","CAD","2/19/17",8000,"12/21/16 17:19",8000,"successful",103,"CA",0
"274",1563341883,"The LEAN™ Essentials Wallet from Raphael Quality Goods Co.","Fashion","Fashion","CAD","11/13/13",6000,"10/14/13 20:20",25675,"successful",443,"CA",24802.21
"275",659100700,"Not So Charming","Webseries","Film & Video","USD","10/19/15",5000,"9/19/15 3:51",325,"failed",3,"US",325
"276",1773880742,"Clutch Football board game is now a game app 4 ages 9 to 99.","Mobile Games","Games","USD","5/23/16",2e+05,"4/23/16 17:37",363,"failed",6,"US",363
"277",1402072420,"Learn Google Cloud essentials","Technology","Technology","GBP","12/26/17",1000,"11/27/17 19:37",61,"failed",9,"GB",0
"278",1569288110,"NevenTale - A Next-Gen, User-Driven MMORPG Revolution!","Video Games","Games","USD","5/10/14",2e+06,"3/31/14 17:14",4005,"canceled",51,"US",4005
"279",1719768204,"Italian Ice Innovations","Vegan","Food","USD","8/15/14",2995,"7/16/14 19:09",10,"failed",1,"US",10
"280",223328648,"The Horror Within magazine","Fiction","Publishing","USD","3/12/15",10000,"2/5/15 12:36",1060,"failed",25,"US",1060
"281",528790135,"From Denver to Africa: 9 girls, making a difference","Technology","Technology","USD","5/15/10",7000,"2/22/10 0:22",1045,"failed",12,"US",1045
"282",571826670,"Black Man Simulator | A Human Experience","Film & Video","Film & Video","USD","2/28/15",500,"2/2/15 17:18",847,"successful",16,"US",847
"283",1826121391,"The Follow Me Friend Project -- a book on a mission","Publishing","Publishing","USD","8/27/14",21980,"7/28/14 19:45",701,"failed",13,"US",701
"284",2098006167,"The Ready Tour","Music","Music","USD","5/3/15",5500,"3/4/15 0:42",2,"undefined",0,"N,0""",NA
"285",130084757,"4Love&Wore The Original California Tee Shirt","Apparel","Fashion","USD","3/2/15",5000,"1/21/15 19:55",5001,"successful",38,"US",5001
"286",1536694816,"QWERTY - Award-Winning narrative screenplay becomes a feature film. ","Film & Video","Film & Video","USD","2/21/10",3000,"1/20/10 7:00",310,"failed",9,"US",310
"287",518383566,"Outside the Camp recording in Nashville!","Rock","Music","USD","12/6/10",2600,"11/11/10 21:57",225,"failed",8,"US",225
"288",1083295047,"A Theatre STATE of Mind -from Texas to Nebraska","Festivals","Theater","USD","4/23/15",3000,"3/24/15 22:14",710,"failed",14,"US",710
"289",523322318,"The Jerry Show (short film)","Film & Video","Film & Video","USD","3/10/17",3000,"2/24/17 16:06",855,"failed",19,"US",0
"290",1778607431,"Survivor- An ""Elite: Dangerous"" Gamebook","Fiction","Publishing","GBP","1/2/13",3000,"12/13/12 23:22",4673,"successful",231,"GB",7530.34
"291",858541341,"Gaming Paper Megadungeon 3 - Sewers","Tabletop Games","Games","USD","6/30/14",2200,"5/30/14 22:44",16109,"successful",454,"US",16109
"292",714688559,"Blue Macaw - Unique clothing","Apparel","Fashion","EUR","12/1/14",3000,"11/1/14 17:02",0,"failed",0,"NL",0
"293",1846654662,"Everyone Equal Community Group","Video Games","Games","GBP","12/20/14",1500,"11/20/14 16:49",330,"failed",1,"GB",515.04
"294",1176219459,"Short Film : ""Door to Door""","Shorts","Film & Video","GBP","6/3/14",5200,"5/13/14 19:01",6208,"successful",32,"GB",10461.96
"295",1274426208,"Defunctorum Playing Cards","Playing Cards","Games","USD","11/24/14",5000,"10/19/14 22:01",14185,"successful",448,"US",14185
"296",1096542238,"Wyoming Wild","Art","Art","USD","8/10/14",325,"7/18/14 23:17",412,"successful",21,"US",412
"297",576142072,"KidneyChef™","Food","Food","CAD","2/22/17",148548,"1/4/17 16:53",503,"canceled",9,"CA",170.07
"298",688895249,"L'Homme de Fer - Livre dont vous êtes l'aventurier","Children's Books","Publishing","EUR","11/30/15",10,"10/1/15 6:50",0,"canceled",0,"FR",0
"299",381428138,"Help me Lampwork to create these hand crafted beauties!","Art","Art","USD","6/2/17",1000,"5/3/17 19:17",1413,"successful",36,"US",74
"300",723176081,"The Band of Time: In the Hall of Kings","Rock","Music","USD","9/19/17",8000,"8/30/17 16:17",0,"failed",0,"US",0
"301",1417226658,"Bon Voyage - ARTAYA 2011","Fashion","Fashion","USD","1/11/11",3578,"12/20/10 23:49",271,"failed",8,"US",271
"302",274615903,"Benji Wallet","Product Design","Design","USD","7/28/15",5000,"6/23/15 3:35",5845.2,"successful",110,"US",5845.2
"303",2068884444,"Butacas playa bridan una opción ecológica moderna y sustenta","Product Design","Design","MXN","8/27/17",1e+05,"6/28/17 18:03",10,"failed",1,"MX",0
"304",1659254361,"El Bembón Y Ella,  changing the negative stereotypes","Sculpture","Art","USD","8/3/15",10000,"6/4/15 16:38",2064,"failed",17,"US",2064
"305",3311076,"BATMAN BEYOND: the animated series","Animation","Film & Video","USD","9/1/15",50000,"7/3/15 8:14",211,"failed",5,"US",211
"306",70739417,"The ""Teen Spirit"" Project","Music","Music","USD","3/9/10",3000,"12/11/09 16:42",45,"failed",4,"US",45
"307",1646242694,"Automation Board","DIY Electronics","Technology","USD","5/30/15",3000,"4/30/15 21:36",12111,"successful",189,"US",12111
"308",792957316,"A Mother's Love","Documentary","Film & Video","USD","6/30/12",55000,"5/31/12 2:31",1330,"failed",30,"US",1330
"309",938021968,"Opening the Earth: The Potato King","Documentary","Film & Video","USD","4/15/17",7450,"3/16/17 2:14",9037,"successful",96,"US",90
"310",412704373,"The Last Revel - ""Uprooted"" Full Length Album","Country & Folk","Music","USD","12/4/13",3000,"11/4/13 20:52",3175,"successful",63,"US",3175
"311",435813333,"The eye is the mirror of the soul","Painting","Art","EUR","10/24/14",1500,"9/30/14 5:05",0,"failed",0,"NL",0
"312",1602343800,"Le Gouffre - Animated Short Film","Animation","Film & Video","CAD","10/9/13",5000,"9/9/13 17:02",24155.42,"successful",711,"CA",23206.8
"313",170799405,"Boogeymen","Video Games","Games","USD","5/25/16",15000,"4/25/16 21:21",24,"failed",5,"US",24
"314",133136259,"""Waited All Night"" Music Video","Rock","Music","USD","12/14/12",500,"10/15/12 19:21",500,"successful",9,"US",500
"315",260080043,"The Mid-Packer's Guide to the Galaxy Audio Book","Nonfiction","Publishing","USD","2/2/13",110,"1/3/13 0:18",202,"successful",11,"US",202
"316",2125323023,"""The Foxhole"" An Action Based Web Series Episodes 3,4,5","Webseries","Film & Video","USD","5/4/15",2500,"4/14/15 4:19",365,"failed",11,"US",365
"317",1353447023,"See Me Rollin","Food Trucks","Food","USD","10/15/17",3500,"9/2/17 7:21",200,"failed",5,"US",50
"318",1507783056,"Music Makers, World Shakers!","Music","Music","USD","4/1/17",4400,"3/25/17 1:14",10,"failed",1,"US",0
"319",567988179,"The Savage Swordsman","Comic Books","Comics","USD","2/28/16",600,"12/30/15 17:38",23,"failed",5,"US",23
"320",1548515366,"Stay a Little","Narrative Film","Film & Video","GBP","9/1/14",920,"8/6/14 13:20",1250,"successful",38,"GB",2108.12
"321",580919753,"Colette launches her bestseller after losing her mind","Nonfiction","Publishing","USD","5/17/16",2500,"4/26/16 20:00",1235,"failed",14,"US",1235
"322",767053427,"Cold Drip King - The world's best Cold Drip Coffee maker.","Drinks","Food","AUD","12/31/15",40000,"12/4/15 6:14",9286,"failed",72,"AU",6782.55
